date_time,temp,CO2_scaled,CO2_av,CO2_med,Moving,Modelled
1:16:25 AM,470,7443.56172438673,6885,6637,7443.56172438673,6973.87941352711
1:16:28 AM,471,7359.19922438672,6534,6534,7359.19922438672,6978.30739907069
1:16:31 AM,472,7273.32065295815,6756.08333333333,6617,7273.32065295815,7025.75340995228
1:16:34 AM,473,7222.60297619048,7392,7392,7222.60297619048,7103.44438272765
1:16:37 AM,475,7210.22964285714,7714,7768.5,7210.22964285714,7298.46896018279
1:16:40 AM,476,7155.61714285714,7427.5,7412.5,7155.61714285714,7390.25643797411
1:16:43 AM,479,7037.37623376623,7535.5,7535.5,7037.37623376623,7542.19023837377
1:16:46 AM,480,6980.27623376623,7182.09090909091,6958,6980.27623376623,7546.23360380989
1:16:49 AM,481,6912.53873376623,7690.66666666667,7729,6912.53873376623,7525.22397656503
1:16:52 AM,482,6862.08456709957,7048,7048,6862.08456709957,7478.10993143974
